Country or Area,Year,Value
Hungary,2007,992.7713468
Hungary,2006,895.7842602
Hungary,2005,753.8460526
Hungary,2004,591.3326009
Hungary,2003,454.8379111
Hungary,2002,329.1394428
Hungary,2001,242.596623
Hungary,2000,203.8567573
Hungary,1999,163.4878843
Hungary,1998,90.52937761
Hungary,1997,66.0678066
Hungary,1996,42.06979192
Hungary,1995,36.05181684
Hungary,1994,30.73469731
Hungary,1993,26.27752755
Hungary,1992,25.51581596
Hungary,1991,15.13576442
Hungary,1990,0.002368006
Iceland,2019,207.2744313
Iceland,2018,163.4467848
Iceland,2017,188.8776737
Iceland,2016,203.8632453
Iceland,2015,179.6530032
Iceland,2014,169.5953872
Iceland,2013,163.3765014
Iceland,2012,140.7431013
Iceland,2011,130.4555636
Iceland,2010,105.106281
Iceland,2009,73.11496659
Iceland,2008,60.43457295
Iceland,2007,50.84930412
Iceland,2006,57.38968457
Iceland,2005,55.55759024
Iceland,2004,51.46130624
Iceland,2003,46.55141761
Iceland,2002,49.31845353
Iceland,2001,41.10078439
Iceland,2000,43.96197749
Iceland,1999,37.97797067
Iceland,1998,26.31494858
Iceland,1997,16.88695916
Iceland,1996,10.65062275
Iceland,1995,3.429686142
Iceland,1994,2.029498269
Iceland,1993,1.57854454
Iceland,1992,0.702552393
Iceland,1991,0.693548298
Iceland,1990,0.344146612
Ireland,2019,818.4687937
Ireland,2018,845.5108371
Ireland,2017,1158.651285
Ireland,2016,1242.926771
Ireland,2015,1169.494631
Ireland,2014,1190.002878
Ireland,2013,1106.323358
Ireland,2012,1074.95095
Ireland,2011,1084.269149
Ireland,2010,1048.138615
Ireland,2009,1028.459314
Ireland,2008,996.3800952
Ireland,2007,906.2561489
Ireland,2006,899.8137941
Ireland,2005,855.5398197
Ireland,2004,680.3650221
Ireland,2003,542.5642391
Ireland,2002,392.1663112
Ireland,2001,314.6819601
Ireland,2000,269.9700977
Ireland,1999,209.2704504
Ireland,1998,201.1532986
Ireland,1997,158.4772057
Ireland,1996,90.72339525
Ireland,1995,45.22982213
Ireland,1994,28.98802756
Ireland,1993,14.40635647
Ireland,1992,0.93536
Ireland,1991,0.76368
Ireland,1990,0.592
Italy,2019,16800.52412
Italy,2018,16445.45892
Italy,2017,16320.83331
Italy,2016,15941.17015
Italy,2015,15387.24135
Italy,2014,14918.10084
Italy,2013,14269.21663
Italy,2012,13596.64978
Italy,2011,12970.07836
Italy,2010,12053.95074
Italy,2009,11204.57582
Italy,2008,10397.59389
Italy,2007,9451.756281
Italy,2006,8740.050758
Italy,2005,7616.982119
Italy,2004,6458.863021
Italy,2003,5224.316628
Italy,2002,4208.939276
Italy,2001,3284.116496
Italy,2000,2488.952362
Italy,1999,1988.670332
Italy,1998,1525.701842
Italy,1997,1004.121303
Italy,1996,668.4154773
Italy,1995,926.652551
Italy,1994,664.0649803
Italy,1993,494.0985369
Italy,1992,471.9051344
Italy,1991,449.2973511
Italy,1990,444
Japan,2019,49715.18104
Japan,2018,47043.03983
Japan,2017,44954.20829
Japan,2016,42641.95175
Japan,2015,39280.54535
Japan,2014,35801.15194
Japan,2013,32120.72387
Japan,2012,29376.67278
Japan,2011,26118.6773
Japan,2010,23326.50886
Japan,2009,20942.66312
Japan,2008,19299.39876
Japan,2007,16715.61229
Japan,2006,14631.31908
Japan,2005,12783.61622
Japan,2004,12421.06932
Japan,2003,16227.34967
Japan,2002,16234.17558
Japan,2001,19460.87769
Japan,2000,22850.63267
Japan,1999,24367.37951
Japan,1998,23741.69311
Japan,1997,24436.42717
Japan,1996,24597.76625
Japan,1995,25212.86171
Japan,1994,21051.64242
Japan,1993,18129.02088
Japan,1992,17767.22404
Japan,1991,17349.61294
Japan,1990,15932.30986
Latvia,2019,255.0445103
Latvia,2018,263.0758837
Latvia,2017,267.8633545
Latvia,2016,275.0173816
