Country or Area,Year,Value
Italy,2018,17462.30938
Italy,2017,17739.63651
Italy,2016,17828.28849
Italy,2015,17473.72251
Italy,2014,17458.57506
Italy,2013,17932.10701
Italy,2012,18757.64218
Italy,2011,18380.10064
Italy,2010,18967.72886
Italy,2009,19759.14334
Italy,2008,20703.29863
Italy,2007,22197.80819
Italy,2006,22677.11588
Italy,2005,27548.57252
Italy,2004,28742.09478
Italy,2003,27961.45608
Italy,2002,28111.18257
Italy,2001,28740.72562
Italy,2000,28505.31856
Italy,1999,29565.83569
Italy,1998,28997.29594
Italy,1997,28722.62969
Italy,1996,27743.68712
Italy,1995,27630.88911
Italy,1994,26547.97949
Italy,1993,27076.29112
Italy,1992,26639.01384
Italy,1991,27103.25138
Italy,1990,26080.24276
Japan,2019,19795.14458
Japan,2018,20128.56861
Japan,2017,20489.80047
Japan,2016,20178.52958
Japan,2015,20685.57488
Japan,2014,20991.41465
Japan,2013,21405.61641
Japan,2012,21404.42577
Japan,2011,21744.99207
Japan,2010,22174.07575
Japan,2009,22742.86198
Japan,2008,23389.59088
Japan,2007,24206.75975
Japan,2006,24844.10366
Japan,2005,24970.4835
Japan,2004,25352.64437
Japan,2003,25526.06596
Japan,2002,25687.9131
Japan,2001,26244.79494
Japan,2000,29863.91415
Japan,1999,27347.7388
Japan,1998,33492.97852
Japan,1997,35073.81045
Japan,1996,34266.43549
Japan,1995,33135.05714
Japan,1994,32824.58326
Japan,1993,31566.68692
Japan,1992,31700.35298
Japan,1991,31529.91001
Japan,1990,31825.12727
Latvia,2019,1443.84449
Latvia,2018,1360.05968
Latvia,2017,1413.729881
Latvia,2016,1402.4608
Latvia,2015,1404.074567
Latvia,2014,1355.541538
Latvia,2013,1313.918172
Latvia,2012,1288.612057
Latvia,2011,1222.10947
Latvia,2010,1222.137784
Latvia,2009,1192.266917
Latvia,2008,1167.659111
Latvia,2007,1190.974623
Latvia,2006,1140.505252
Latvia,2005,1139.286569
Latvia,2004,1101.227646
Latvia,2003,1116.234302
Latvia,2002,1069.24094
Latvia,2001,1105.027712
Latvia,2000,1027.153477
Latvia,1999,1012.500431
Latvia,1998,1075.180708
Latvia,1997,1121.583699
Latvia,1996,1118.515505
Latvia,1995,1117.018111
Latvia,1994,1270.398329
Latvia,1993,1498.702534
Latvia,1992,1922.513769
Latvia,1991,2476.237131
Latvia,1990,2582.773751
Liechtenstein,2019,9.313984644
Liechtenstein,2018,9.169936309
Liechtenstein,2017,8.984090581
Liechtenstein,2016,9.025426518
Liechtenstein,2015,9.178510558
Liechtenstein,2014,9.131377122
Liechtenstein,2013,9.231559976
Liechtenstein,2012,9.539451043
Liechtenstein,2011,9.673003838
Liechtenstein,2010,9.28752705
Liechtenstein,2009,9.513951026
Liechtenstein,2008,9.595291165
Liechtenstein,2007,9.41590601
Liechtenstein,2006,9.342166758
Liechtenstein,2005,9.145683742
Liechtenstein,2004,9.022465975
Liechtenstein,2003,9.602650377
Liechtenstein,2002,9.611954504
Liechtenstein,2001,9.508134741
Liechtenstein,2000,9.501854116
Liechtenstein,1999,9.593601604
Liechtenstein,1998,9.833579771
Liechtenstein,1997,10.17886958
Liechtenstein,1996,10.11134849
Liechtenstein,1995,10.18724874
Liechtenstein,1994,10.25378003
Liechtenstein,1993,10.29167832
Liechtenstein,1992,10.50762831
Liechtenstein,1991,10.54588782
Liechtenstein,1990,10.29517721
Lithuania,2019,2918.9742
Lithuania,2018,2867.744037
Lithuania,2017,3013.921201
Lithuania,2016,2966.08182
Lithuania,2015,3032.635939
Lithuania,2014,3012.290755
Lithuania,2013,2862.566258
Lithuania,2012,3101.506027
Lithuania,2011,3283.717033
Lithuania,2010,2929.457275
Lithuania,2009,3013.105787
Lithuania,2008,5080.175741
Lithuania,2007,5345.493091
Lithuania,2006,4552.38562
Lithuania,2005,4606.376855
Lithuania,2004,4344.930966
Lithuania,2003,4155.596384
Lithuania,2002,4051.832009
Lithuania,2001,3813.580057
Lithuania,2000,3684.224888
Lithuania,1999,3473.827351
Lithuania,1998,3506.979723
Lithuania,1997,3260.747632
Lithuania,1996,3145.77347
Lithuania,1995,2702.662724
Lithuania,1994,2733.691127
Lithuania,1993,3064.609842
Lithuania,1992,3540.452518
Lithuania,1991,5199.520689
Lithuania,1990,5079.065552
Luxembourg,2019,336.597672
Luxembourg,2018,330.9438326
Luxembourg,2017,330.2344028
Luxembourg,2016,325.8090833
Luxembourg,2015,315.0855055
Luxembourg,2014,316.4563961
Luxembourg,2013,312.770988
Luxembourg,2012,312.4937042
Luxembourg,2011,316.4974315
Luxembourg,2010,313.9245869
Luxembourg,2009,305.0383599
Luxembourg,2008,307.3351852
Luxembourg,2007,299.6775293
Luxembourg,2006,293.6403247
Luxembourg,2005,294.309956
Luxembourg,2004,310.2934382
Luxembourg,2003,284.8871905
Luxembourg,2002,305.9409577
Luxembourg,2001,309.1494028
Luxembourg,2000,326.6336633
Luxembourg,1999,326.6671537
Luxembourg,1998,322.3093383
Luxembourg,1997,325.8576955
Luxembourg,1996,329.1681508
Luxembourg,1995,326.2353649
Luxembourg,1994,325.7172919
Luxembourg,1993,330.5297208
Luxembourg,1992,336.4907698
Luxembourg,1991,329.3736143
Luxembourg,1990,318.4710311
Malta,2019,46.21360481
Malta,2018,45.92306623
Malta,2017,44.66271662
Malta,2016,46.91098113
Malta,2015,48.24802514
Malta,2014,48.63098663
Malta,2013,48.0358269
Malta,2012,48.72401116
Malta,2011,48.53516841
Malta,2010,55.74697634
Malta,2009,56.08501098
Malta,2008,60.1169879
Malta,2007,63.62140119
Malta,2006,63.04843952
Malta,2005,62.17223412
Malta,2004,62.69136963
Malta,2003,62.53700477
Malta,2002,63.39982449
Malta,2001,64.62194897
Malta,2000,66.13599372
Malta,1999,63.88837608
Malta,1998,65.88874701
Malta,1997,64.38416106
Malta,1996,63.40121031
Malta,1995,65.84204734
Malta,1994,64.90814569
Malta,1993,65.73266045
Malta,1992,62.94982755
Malta,1991,61.92922263
Malta,1990,61.38452575
Monaco,2019,2.86559155
Monaco,2018,3.096367381
Monaco,2017,2.885762026
Monaco,2016,3.417292687
Monaco,2015,3.672492425
Monaco,2014,3.704317402
Monaco,2013,4.074489925
Monaco,2012,3.949742854
Monaco,2011,3.973448926
Monaco,2010,4.128501933
Monaco,2009,4.099050935
Monaco,2008,3.83140548
Monaco,2007,3.899083147
Monaco,2006,3.02830487
Monaco,2005,2.789279203
Monaco,2004,2.899748795
Monaco,2003,3.037772731
Monaco,2002,3.174095623
Monaco,2001,3.319031982
Monaco,2000,3.161157277
Monaco,1999,2.945807646
Monaco,1998,2.946560298
Monaco,1997,3.039940222
Monaco,1996,2.93475064
Monaco,1995,2.802522299
Monaco,1994,2.877657211
Monaco,1993,2.807818323
Monaco,1992,2.674583923
Monaco,1991,2.527444154
Monaco,1990,2.229837236
Netherlands,2019,7892.447241
Netherlands,2018,8007.593605
Netherlands,2017,8241.867564
Netherlands,2016,7998.87262
Netherlands,2015,8322.723658
Netherlands,2014,8149.353225
Netherlands,2013,8025.115149
Netherlands,2012,7799.931211
Netherlands,2011,7955.781948
Netherlands,2010,8183.394416
Netherlands,2009,8450.057817
Netherlands,2008,8599.870247
Netherlands,2007,12359.81828
Netherlands,2006,13969.82229
Netherlands,2005,13915.66929
Netherlands,2004,13975.48103
Netherlands,2003,13607.04131
Netherlands,2002,13707.91114
Netherlands,2001,14592.06296
Netherlands,2000,15528.61468
Netherlands,1999,16168.22297
Netherlands,1998,16832.35951
Netherlands,1997,17414.96171
Netherlands,1996,17692.94259
Netherlands,1995,17624.09058
Netherlands,1994,17753.54267
Netherlands,1993,18215.96841
Netherlands,1992,17941.63185
Netherlands,1991,17670.54213
Netherlands,1990,17488.1502
New Zealand,2019,8363.177845
New Zealand,2018,8325.748763
New Zealand,2017,8197.685191
New Zealand,2016,8172.017124
New Zealand,2015,8146.080847
New Zealand,2014,8228.572837
New Zealand,2013,7961.983146
New Zealand,2012,7931.670745
New Zealand,2011,7823.104354
New Zealand,2010,7642.873724
New Zealand,2009,7501.643861
New Zealand,2008,7501.463881
New Zealand,2007,7502.789237
New Zealand,2006,7694.232746
New Zealand,2005,7899.320167
New Zealand,2004,7829.465289
New Zealand,2003,7696.337883
New Zealand,2002,7433.079502
New Zealand,2001,7331.714598
New Zealand,2000,6965.796449
New Zealand,1999,6663.858231
New Zealand,1998,6632.853231
New Zealand,1997,6700.384755
New Zealand,1996,6610.681541
New Zealand,1995,6533.977416
New Zealand,1994,6298.307388
New Zealand,1993,6071.029928
New Zealand,1992,5849.799366
New Zealand,1991,5823.006418
New Zealand,1990,5754.710784
Norway,2019,2384.669616
Norway,2018,2357.726253
Norway,2017,2385.060295
Norway,2016,2434.327379
Norway,2015,2501.530197
Norway,2014,2464.234134
Norway,2013,2455.435536
Norway,2012,2482.060688
Norway,2011,2473.247018
Norway,2010,2480.02606
Norway,2009,2571.023526
Norway,2008,3118.882978
Norway,2007,3561.361545
Norway,2006,3737.681124
Norway,2005,4071.372211
Norway,2004,4001.561719
Norway,2003,3858.661542
Norway,2002,4005.592331
Norway,2001,3763.142865
Norway,2000,3833.271414
Norway,1999,4036.949099
Norway,1998,3822.919351
Norway,1997,3733.055693
Norway,1996,3743.350693
Norway,1995,3725.860803
Norway,1994,3699.07449
Norway,1993,3630.684707
Norway,1992,3431.989186
Norway,1991,3966.373278
Norway,1990,4122.979117
Poland,2019,22101.20517
Poland,2018,23276.16199
Poland,2017,23113.68105
Poland,2016,22062.80646
Poland,2015,21479.83693
Poland,2014,22124.04658
Poland,2013,22543.10868
Poland,2012,22337.33234
Poland,2011,22260.64247
Poland,2010,21977.56196
Poland,2009,22424.3842
Poland,2008,25608.98339
Poland,2007,26065.00617
Poland,2006,25199.30979
Poland,2005,24865.58206
Poland,2004,24582.51173
Poland,2003,24018.05306
Poland,2002,23953.03759
Poland,2001,25410.31128
Poland,2000,25288.7315
Poland,1999,25119.34088
Poland,1998,25872.01941
Poland,1997,26110.96585
Poland,1996,26060.46162
Poland,1995,26310.58156
Poland,1994,25483.09954
Poland,1993,25543.44898
Poland,1992,24685.73561
Poland,1991,26716.6348
Poland,1990,31305.82219
Portugal,2019,3251.990005
Portugal,2018,3215.471603
Portugal,2017,3220.962613
Portugal,2016,3155.223133
Portugal,2015,3227.895355
Portugal,2014,3335.593887
Portugal,2013,3216.043621
Portugal,2012,3205.937488
Portugal,2011,3189.475118
Portugal,2010,3454.541438
Portugal,2009,3477.617219
Portugal,2008,3785.736355
Portugal,2007,3876.686783
Portugal,2006,3708.582662
Portugal,2005,3840.474014
Portugal,2004,4013.821439
Portugal,2003,3851.479838
Portugal,2002,4191.951796
Portugal,2001,4305.398574
Portugal,2000,4443.987575
Portugal,1999,4250.270739
Portugal,1998,4144.378287
Portugal,1997,4112.640998
Portugal,1996,4063.756787
Portugal,1995,3863.868749
Portugal,1994,3698.371758
Portugal,1993,3709.540678
Portugal,1992,3791.353394
Portugal,1991,3823.448848
Portugal,1990,3858.375728
Romania,2019,11653.84834
Romania,2018,12040.65733
Romania,2017,11255.84162
Romania,2016,10781.96403
Romania,2015,10771.35288
Romania,2014,10739.00392
Romania,2013,10858.32218
Romania,2012,10501.34479
Romania,2011,11335.37806
Romania,2010,11028.6451
Romania,2009,10936.17487
Romania,2008,11539.39603
Romania,2007,12605.23544
Romania,2006,12874.26684
Romania,2005,13680.14703
Romania,2004,13326.51435
Romania,2003,12826.51236
Romania,2002,12106.79447
Romania,2001,12583.90176
Romania,2000,12772.86162
Romania,1999,12840.21187
Romania,1998,13480.11528
Romania,1997,14676.51407
Romania,1996,15352.97985
Romania,1995,15823.67858
Romania,1994,15206.07246
Romania,1993,16174.9399
Romania,1992,15610.18115
Romania,1991,16493.73702
Romania,1990,21374.72678
Russian Federation,2019,84171.441
Russian Federation,2018,82301.60787
Russian Federation,2017,82731.83418
Russian Federation,2016,81750.39997
Russian Federation,2015,77927.34222
Russian Federation,2014,76311.47973
Russian Federation,2013,75414.11799
Russian Federation,2012,73681.15841
Russian Federation,2011,76286.64941
Russian Federation,2010,72202.06907
Russian Federation,2009,75049.73523
Russian Federation,2008,75182.98926
Russian Federation,2007,72627.84678
Russian Federation,2006,70959.74189
Russian Federation,2005,70851.91979
